avg_daily_sales_sum,barcode_count,barcodes,current_winner,family_key,net_revenue_sum,product_ids,reorder_candidate,seller_sku_count,seller_sku_ids,sku_count,skus,sold_units_sum,stale_stock,stock_cover_days,stock_units_sum,stockout_risk,title,variant_count,variant_titles
0.0,1,['4895136015716'],False,product:348051,0.0,[348051],False,0,[],1,['WONDERS-ВВ1662'],0,True,,14,False,Набор для творчества Bondibon 'Ёлочные украшения' Снеговичок,1,"[""Набор для творчества Bondibon 'Ёлочные украшения' Снеговичок""]"
0.0,1,['4895136015693'],False,product:348068,0.0,[348068],False,0,[],1,['WONDERS-ВВ1660'],0,False,,0,False,Новогодняя игрушка для раскрашивания 'Ёлочные украшения' Домик Деда Мороза,1,"[""Новогодняя игрушка для раскрашивания 'Ёлочные украшения' Домик Деда Мороза""]"
0.0,1,['4895136015730'],False,product:348104,0.0,[348104],False,0,[],1,['WONDERS-ВВ1568'],0,True,,1,False,Набор для творчества Bondibon 'Ёлочные украшения' (паровоз снеговик колокольчик лошадка),1,"[""Набор для творчества Bondibon 'Ёлочные украшения' (паровоз снеговик колокольчик лошадка)""]"
0.0,1,['4895136015723'],False,product:348150,0.0,[348150],False,0,[],1,['WONDERS-ВВ1663'],0,False,,0,False,Набор для творчества Bondibon'Ёлочные украшения' Дед Мороз,1,"[""Набор для творчества Bondibon'Ёлочные украшения' Дед Мороз""]"
0.0,1,['4670006851614'],False,product:350909,0.0,[350909],False,1,['ШКР01'],1,['WONDERS-ШКР01'],0,True,,11,False,Игрушка-каталка 'Шнуровка Коровка' деревянная на верёвочке,1,"[""Игрушка-каталка 'Шнуровка Коровка' деревянная на верёвочке""]"
0.0,1,['4670006851607'],False,product:350936,0.0,[350936],False,0,[],1,['WONDERS-ШЛВ01'],0,False,,0,False,Каталка Лев деревянная развивающая игрушка шнуровка 2в1,1,['Каталка Лев деревянная развивающая игрушка шнуровка 2в1']
0.0,1,['4670006851638'],False,product:350952,0.0,[350952],False,1,['ШЛШ01'],1,['WONDERS-ШЛШ01'],0,True,,5,False,Игрушка каталка 'Шнуровка лошадка' деревянная на верёвочке,1,"[""Игрушка каталка 'Шнуровка лошадка' деревянная на верёвочке""]"
0.0,1,['1000009546751'],False,product:352644,0.0,[352644],False,0,[],1,['WONDERS-СОР20'],0,False,,0,False,Деревянный сортер 20,1,['Деревянный сортер 20']
0.0,1,['1000009548526'],False,product:352738,0.0,[352738],False,0,[],1,['WONDERS-СОР21'],0,False,,0,False,Деревянный сортер 21 - Алатойс,1,['Деревянный сортер 21 - Алатойс']
0.0,1,['1000009553025'],False,product:352884,0.0,[352884],False,0,[],1,['WONDERS-СОР23'],0,False,,0,False,Деревянная развивающая игрушка Сортер 'Геометрические фигуры',1,"[""Деревянная развивающая игрушка Сортер 'Геометрические фигуры'""]"
0.0,1,['4670006854141'],False,product:352924,0.0,[352924],False,0,[],1,['WONDERS-ЧС01'],0,True,,3,False,Бизиборд - сортер часики,1,['Бизиборд - сортер часики']
0.0,1,['4670006856336'],False,product:352956,0.0,[352956],False,0,[],1,['WONDERS-ЛБ1101'],0,False,,0,False,Лабиринт 'Дружба' Три кота,1,"[""Лабиринт 'Дружба' Три кота""]"
0.0,1,['1000009558426'],False,product:353106,0.0,[353106],False,0,[],1,['WONDERS-ББ215'],0,False,,0,False,Бизиборд Непоседа Alatoys,1,['Бизиборд Непоседа Alatoys']
0.0,1,['1000009561259'],False,product:353251,0.0,[353251],False,0,[],1,['WONDERS-КС1001'],0,True,,2,False,Деревянная музыкальная игрушка для детей Ксилофон / Металлофон,1,['Деревянная музыкальная игрушка для детей Ксилофон / Металлофон']
0.0,1,['4670006850204'],False,product:367276,0.0,[367276],False,0,[],1,['WONDERS-К1601'],0,False,,0,False,Конструктор Городок 23 детали окрашенный,1,['Конструктор Городок 23 детали окрашенный']
0.0,1,['4670006850792'],False,product:367283,0.0,[367283],False,0,[],1,['WONDERS-К2100'],0,True,,2,False,Конструктор деревянный детский 'Городок',1,"[""Конструктор деревянный детский 'Городок'""]"
0.0,1,['4670006850228'],False,product:367294,0.0,[367294],False,0,[],1,['WONDERS-4670006'],0,False,,0,False,Деревянный конструктор Городок,1,['Деревянный конструктор Городок']
0.0,1,['4670006853748'],False,product:367316,0.0,[367316],False,0,[],1,['WONDERS-КША3302'],0,False,,0,False,Шнуровка  Три кота Азбука,1,['Шнуровка  Три кота Азбука']
0.0,1,['4670006856176'],False,product:367356,0.0,[367356],False,0,[],1,['WONDERS-ПЗЛ24'],0,False,,0,False,Пазлы детские деревянные Коржик 'Три кота' развивающая деревянная игрушка,1,"[""Пазлы детские деревянные Коржик 'Три кота' развивающая деревянная игрушка""]"
0.0,1,['4670006856169'],False,product:367351,0.0,[367351],False,0,[],1,['WONDERS-ПЗЛ23'],0,True,,1,False,Пазлы деревянные детские Компот 'Три кота',1,"[""Пазлы деревянные детские Компот 'Три кота'""]"
0.0,1,['4670006856213'],False,product:367754,0.0,[367754],False,0,[],1,['WONDERS-ПЗЛ27'],0,False,,0,False,Пазл Карамелька 'Три кота',1,"[""Пазл Карамелька 'Три кота'""]"
0.0,1,['4670006854912'],False,product:367763,0.0,[367763],False,0,[],1,['WONDERS-ШН24'],0,False,,0,False,Шнуровка Ёжик,1,['Шнуровка Ёжик']
0.0,1,['4670006856138'],False,product:367333,0.0,[367333],False,0,[],1,['WONDERS-ПЗЛ22'],0,False,,0,False,Пазлы детские деревянные герои мультфильма 'Три кота' Коржик Карамелька и Компот,1,"[""Пазлы детские деревянные герои мультфильма 'Три кота' Коржик Карамелька и Компот""]"
0.0,1,['4670006852611'],False,product:367966,0.0,[367966],False,0,[],1,['WONDERS-КС0601'],0,True,,1,False,Ксилофон Корова,1,['Ксилофон Корова']
0.0,1,['1000009997263'],False,product:367996,0.0,[367996],False,0,[],1,['WONDERS-ПЗЛ1820'],0,False,,0,False,Игра Мемори,1,['Игра Мемори']
0.0,1,['4670006855209'],False,product:414714,0.0,[414714],False,0,[],1,['WONDERS-ШН63'],0,False,,0,False,Шнуровка Лапочка 'Три кота' Алатойс,1,"[""Шнуровка Лапочка 'Три кота' Алатойс""]"
0.0,1,['4670006855766'],False,product:414790,0.0,[414790],False,0,[],1,['WONDERS-ПЗЛ2033'],0,False,,0,False,Игра Мемори 'Автомобили' развивающая детская деревянная игра Мемо,1,"[""Игра Мемори 'Автомобили' развивающая детская деревянная игра Мемо""]"
0.0,1,['4670006856268'],False,product:416628,0.0,[416628],False,0,[],1,['WONDERS-ДМ07'],0,True,,2,False,Детское домино 'Животные',1,"[""Детское домино 'Животные'""]"
0.0,1,['4670006856763'],False,product:416635,0.0,[416635],False,0,[],1,['WONDERS-ЛТ06'],0,True,,12,False,Лото 'Азбука-цифры' 'Алатойс',1,"[""Лото 'Азбука-цифры' 'Алатойс'""]"
0.0,1,['1000011337972'],False,product:416642,0.0,[416642],False,0,[],1,['WONDERS-БЛ01'],0,True,,4,False,Сортер и Балансир. Развивающая деревянная игрушка 2 в 1,1,['Сортер и Балансир. Развивающая деревянная игрушка 2 в 1']
0.0,1,['4670006854103'],False,product:416657,0.0,[416657],False,0,[],1,['WONDERS-СОР15'],0,True,,11,False,Деревянная игрушка Сортер 15,1,['Деревянная игрушка Сортер 15']
0.0,1,['4670006853908'],False,product:416668,0.0,[416668],False,0,[],1,['WONDERS-СОР16'],0,False,,0,False,Деревянная игрушка Сортер с шнурками,1,['Деревянная игрушка Сортер с шнурками']
0.0,1,['4670006853861'],False,product:417007,0.0,[417007],False,0,[],1,['WONDERS-СОР17'],0,True,,6,False,Сортер 17,1,['Сортер 17']
0.0,1,['4670006854493'],False,product:417018,0.0,[417018],False,0,[],1,['WONDERS-СЧМ3001'],0,False,,0,False,Пирамидка 'Счёты',1,"[""Пирамидка 'Счёты'""]"
0.0,1,['4670006855476'],False,product:417024,0.0,[417024],False,0,[],1,['WONDERS-СЧМ3003'],0,False,,0,False,Счетный материал 'Радужный счет' 70 шт,1,"[""Счетный материал 'Радужный счет' 70 шт""]"
0.0,1,['4670006855490'],False,product:417036,0.0,[417036],False,0,[],1,['WONDERS-СЧМ3005'],0,True,,21,False,Счетный материал 'Палочки для счета' 50 дет,1,"[""Счетный материал 'Палочки для счета' 50 дет""]"
0.0,1,['4670006855551'],False,product:417046,0.0,[417046],False,0,[],1,['WONDERS-ПР02'],0,False,,0,False,Прищепки разноцветные 'Семицветик' 24 шт,1,"[""Прищепки разноцветные 'Семицветик' 24 шт""]"
0.0,1,['4670006857104'],False,product:417270,0.0,[417270],False,0,[],1,['WONDERS-ПР09'],0,False,,0,False,Игровой набор 'Стирка',1,"[""Игровой набор 'Стирка'""]"
0.0,1,['4670006856701'],False,product:418078,0.0,[418078],False,0,[],1,['WONDERS-ПЕ01'],0,True,,2,False,Пирамидка 'Ёлочка',1,"[""Пирамидка 'Ёлочка'""]"
0.0,1,['4670006850365'],False,product:418604,0.0,[418604],False,0,[],1,['WONDERS-ПСТ01'],0,True,,4,False,Пирамидка Ступеньки 10 деталей,1,['Пирамидка Ступеньки 10 деталей']
0.0,1,['4670006856565'],False,product:418769,0.0,[418769],False,0,[],1,['WONDERS-ПСЧ3005'],0,True,,2,False,Пирамидка - счеты,1,['Пирамидка - счеты']
0.0,1,['4670006856794'],False,product:419169,0.0,[419169],False,0,[],1,['WONDERS-ПСЧ3007'],0,True,,14,False,Логическая пирамидка 'Учимся считать',1,"[""Логическая пирамидка 'Учимся считать'""]"
0.0,1,['4670006850136'],False,product:419199,0.0,[419199],False,1,['ПСЧ4001'],1,['WONDERS-ПСЧ4001'],0,True,,9,False,Пирамидка детская Алатойс 'Счёты' учимся считать,1,"[""Пирамидка детская Алатойс 'Счёты' учимся считать""]"
0.0,1,['4670006851157'],False,product:419229,0.0,[419229],False,0,[],1,['WONDERS-ККМ01'],0,False,,0,False,Конструктор - каталка 'Пожарная машина',1,"[""Конструктор - каталка 'Пожарная машина'""]"
0.0,1,['4670006851829'],False,product:419307,0.0,[419307],False,0,[],1,['WONDERS-ККМ04'],0,False,,0,False,Деревянный конструктор - каталка 'Полицейская машина',1,"[""Деревянный конструктор - каталка 'Полицейская машина'""]"
0.0,1,['4670006852925'],False,product:419317,0.0,[419317],False,0,[],1,['WONDERS-ПЗЛ1008'],0,True,,7,False,Деревянная игрушка пазл-вкладыш 'Ферма',1,"[""Деревянная игрушка пазл-вкладыш 'Ферма'""]"
0.0,1,['4670006852932'],False,product:419328,0.0,[419328],False,0,[],1,['WONDERS-ПЗЛ1009'],0,True,,3,False,Деревянная развивающая игрушка Пазл - вкладыш 'Сафари',1,"[""Деревянная развивающая игрушка Пазл - вкладыш 'Сафари'""]"
0.0,1,['4670006854646'],False,product:419338,0.0,[419338],False,0,[],1,['WONDERS-ШН56'],0,True,,7,False,Шнуровка 'Почтальон зебра Зои' Свинка Пеппа,1,"[""Шнуровка 'Почтальон зебра Зои' Свинка Пеппа""]"
0.0,1,['4670006855506'],False,product:417029,0.0,[417029],False,0,[],1,['WONDERS-СЧМ3006'],0,False,,0,False,Счетный материал 'Палочки для счета' 36 палочек,1,"[""Счетный материал 'Палочки для счета' 36 палочек""]"
0.0,1,['4670006854677'],False,product:419588,0.0,[419588],False,0,[],1,['WONDERS-ШН59'],0,False,,0,False,Шнуровка 'Динозавр',1,"[""Шнуровка 'Динозавр'""]"
0.0,1,['1000011424535'],False,product:419599,0.0,[419599],False,0,[],1,['WONDERS-ББ411'],0,False,,0,False,Бизиборд 'Учим цифры' Три кота,1,"[""Бизиборд 'Учим цифры' Три кота""]"
0.0,1,['4670006851720'],False,product:419620,0.0,[419620],False,0,[],1,['WONDERS-ПЗЛ1001'],0,True,,14,False,Пазл Сортер деревянный для малышей - Животные: Утка собака медведь лошадь',1,"[""Пазл Сортер деревянный для малышей - Животные: Утка собака медведь лошадь'""]"
0.0,1,['1000011557004'],False,product:424605,0.0,[424605],False,0,[],1,['WONDERS-ББ412'],0,False,,0,False,Деревянная игрушка Бизиборд 'Учим буквы' серия 'Три кота' от Алатойс,1,"[""Деревянная игрушка Бизиборд 'Учим буквы' серия 'Три кота' от Алатойс""]"
0.0,1,['4670006855834'],False,product:424614,0.0,[424614],False,0,[],1,['WONDERS-ЧС15'],0,True,,3,False,Часики-сортер 'Три кота' детские обучающие часы,1,"[""Часики-сортер 'Три кота' детские обучающие часы""]"
0.0,1,['4670006855193'],False,product:424620,0.0,[424620],False,0,[],1,['WONDERS-ШН50'],0,False,,0,False,Деревянная игрушка-шнуровка Горчица 'Три кота',1,"[""Деревянная игрушка-шнуровка Горчица 'Три кота'""]"
0.0,1,['4670006855223'],False,product:424624,0.0,[424624],False,0,[],1,['WONDERS-ШН65'],0,False,,0,False,Деревянная игрушка - шнуровка Шуруп 'Три кота',1,"[""Деревянная игрушка - шнуровка Шуруп 'Три кота'""]"
0.0,1,['4670006855230'],False,product:424627,0.0,[424627],False,0,[],1,['WONDERS-ШН66'],0,False,,0,False,Деревянная игрушка - шнуровка Изюм  'Три кота',1,"[""Деревянная игрушка - шнуровка Изюм  'Три кота'""]"
0.0,1,['4670006855247'],False,product:424631,0.0,[424631],False,0,[],1,['WONDERS-ШН68'],0,False,,0,False,Деревянная игрушка-шнуровка Нудик 'Три кота',1,"[""Деревянная игрушка-шнуровка Нудик 'Три кота'""]"
0.0,1,['4670006856046'],False,product:424640,0.0,[424640],False,0,[],1,['WONDERS-ПЗЛ2039'],0,True,,6,False,Пазл-сортер деревянный ассоциации 'Найди пару' животные для малышей,1,"[""Пазл-сортер деревянный ассоциации 'Найди пару' животные для малышей""]"
0.0,1,['4670006856053'],False,product:429167,0.0,[429167],False,0,[],1,['WONDERS-ПЗЛ2040'],0,True,,4,False,Пазл Сортер - ассоциации 'Животные',1,"[""Пазл Сортер - ассоциации 'Животные'""]"
0.0,1,['4670006854066'],False,product:434764,0.0,[434764],False,0,[],1,['WONDERS-СОР12'],0,False,,0,False,Деревянная игрушка - Сортер 'Домик',1,"[""Деревянная игрушка - Сортер 'Домик'""]"
0.0,1,['4670006855629'],False,product:434771,0.0,[434771],False,0,[],1,['WONDERS-ПЗЛ1823'],0,True,,4,False,Деревянный сортер Свинка Пеппа,1,['Деревянный сортер Свинка Пеппа']
0.0,1,['1000011836260'],False,product:434777,0.0,[434777],False,0,[],1,['WONDERS-ЛБ10012'],0,False,,0,False,Лабиринт 'Кот',1,"[""Лабиринт 'Кот'""]"
0.0,1,['1000011836369'],False,product:434783,0.0,[434783],False,0,[],1,['WONDERS-ЛБ1002'],0,True,,13,False,Лабиринт 'Корова',1,"[""Лабиринт 'Корова'""]"
0.0,1,['4670006855445'],False,product:438367,0.0,[438367],False,0,[],1,['WONDERS-ШН70'],0,False,,0,False,Деревянная игрушка - шнуровка 'Рыбка',1,"[""Деревянная игрушка - шнуровка 'Рыбка'""]"
0.0,1,['4670006856800'],False,product:438427,0.0,[438427],False,0,[],1,['WONDERS-ПЗЛ08'],0,True,,20,False,Пазлы детские деревянные  для малышей 'Животные ' 4 картинки в наборе,1,"[""Пазлы детские деревянные  для малышей 'Животные ' 4 картинки в наборе""]"
0.0,1,['4670006854134'],False,product:446973,0.0,[446973],False,0,[],1,['WONDERS-СОР11'],0,True,,2,False,Деревянная игрушка-сортер 'Бабочка',1,"[""Деревянная игрушка-сортер 'Бабочка'""]"
0.0,1,['4670006855599'],False,product:446999,0.0,[446999],False,0,[],1,['WONDERS-ШН1203'],0,True,,3,False,Шнуровка 'Океан',1,"[""Шнуровка 'Океан'""]"
0.0,1,['4670006855094'],False,product:447006,0.0,[447006],False,0,[],1,['WONDERS-ШН1211'],0,False,,0,False,Деревянная игрушка Шнуровка 'Транспорт',1,"[""Деревянная игрушка Шнуровка 'Транспорт'""]"
0.0,1,['4670006854837'],False,product:447022,0.0,[447022],False,0,[],1,['WONDERS-ШК02'],0,False,,0,False,Деревянная игрушка Шнуровка 'Корова',1,"[""Деревянная игрушка Шнуровка 'Корова'""]"
0.0,1,['4670006852949'],False,product:447077,0.0,[447077],False,0,[],1,['WONDERS-ПЗЛ1010'],0,True,,10,False,Сортер деревяныый Пазл - вкладыш 'Океан',1,"[""Сортер деревяныый Пазл - вкладыш 'Океан'""]"
0.0,1,['4670006851737'],False,product:447104,0.0,[447104],False,0,[],1,['WONDERS-ПЗЛ1002'],0,True,,2,False,Деревянная игрушка Сортер-пазл вкладыш 'Заяц рыбка корова петух',1,"[""Деревянная игрушка Сортер-пазл вкладыш 'Заяц рыбка корова петух'""]"
0.0,1,['4670006856619'],False,product:447131,0.0,[447131],False,0,[],1,['WONDERS-СОР35'],0,False,,0,False,Сортер - тетрис 'Логический квадрат',1,"[""Сортер - тетрис 'Логический квадрат'""]"
0.0,1,['4670006851201'],False,product:451386,0.0,[451386],False,0,[],1,['WONDERS-КСБ01'],0,False,,0,False,Каталка Собачка,1,['Каталка Собачка']
0.0,1,['4670006852956'],False,product:452111,0.0,[452111],False,0,[],1,['WONDERS-ПЗЛ1502'],0,True,,7,False,Деревянный Сортер Пазл Цифры. Учимся считать,1,['Деревянный Сортер Пазл Цифры. Учимся считать']
0.0,1,['4670006857166'],False,product:452213,0.0,[452213],False,0,[],1,['WONDERS-ПЗЛ1025'],0,False,,0,False,Деревянная игрушка сортер - пазл 'Фигуры',1,"[""Деревянная игрушка сортер - пазл 'Фигуры'""]"
0.0,1,['4670006854790'],False,product:452340,0.0,[452340],False,0,[],1,['WONDERS-ШБ15'],0,False,,0,False,Деревянная игрушка - Шнуровка Уточка,1,['Деревянная игрушка - Шнуровка Уточка']
0.0,1,['4670006852239'],False,product:452353,0.0,[452353],False,0,[],1,['WONDERS-ШБ08'],0,True,,2,False,Деревянная игрушка - 'Шнуровка кеда',1,"[""Деревянная игрушка - 'Шнуровка кеда'""]"
0.0,1,['4670006853144'],False,product:452401,0.0,[452401],False,0,[],1,['WONDERS-ББ509'],0,True,,2,False,Детская развивающая игрушка деревянная Бизиборд 'Шестерёнки',1,"[""Детская развивающая игрушка деревянная Бизиборд 'Шестерёнки'""]"
0.0,1,['4670006852673'],False,product:453208,0.0,[453208],False,0,[],1,['WONDERS-ББ501'],0,False,,0,False,Бизиборд 'Учим цвета и цифры',1,"[""Бизиборд 'Учим цвета и цифры'""]"
0.0,1,['4670006852703'],False,product:453328,0.0,[453328],False,0,[],1,['WONDERS-ББ401'],0,False,,0,False,Бизиборд 'Теремок' Алатойс,1,"[""Бизиборд 'Теремок' Алатойс""]"
0.0,1,['4670006852574'],False,product:453693,0.0,[453693],False,0,[],1,['WONDERS-ББ410'],0,False,,0,False,Бизиборд 'Солнечный День' Алатойс,1,"[""Бизиборд 'Солнечный День' Алатойс""]"
0.0,1,['4670006852918'],False,product:453768,0.0,[453768],False,0,[],1,['WONDERS-ПЗЛ1007'],0,True,,8,False,Пазл 'Транспорт' Алатойс,1,"[""Пазл 'Транспорт' Алатойс""]"
0.0,1,['4670006854080'],False,product:453801,0.0,[453801],False,0,[],1,['WONDERS-СОР01'],0,True,,3,False,Деревянная игрушка - сортер 'Бабочка' Алатойс,1,"[""Деревянная игрушка - сортер 'Бабочка' Алатойс""]"
0.0,1,['4670006856602'],False,product:453833,0.0,[453833],False,0,[],1,['WONDERS-СОР34'],0,True,,3,False,Деревянная игрушка Сортер 15 х 15 см,1,['Деревянная игрушка Сортер 15 х 15 см']
0.0,1,['4670006855674'],False,product:456703,0.0,[456703],False,0,[],1,['WONDERS-ПР03'],0,False,,0,False,Набор прищепок 'Учимся считать',1,"[""Набор прищепок 'Учимся считать'""]"
0.0,1,['4670006850860'],False,product:456739,0.0,[456739],False,0,[],1,['WONDERS-НКБ1201'],0,False,,0,False,Набор Кубики 12 деталей от Алатойс,1,['Набор Кубики 12 деталей от Алатойс']
0.0,1,['4670006850822'],False,product:456767,0.0,[456767],False,0,[],1,['WONDERS-НКП1201'],0,False,,0,False,Набор Кирпичики 12 деталей,1,['Набор Кирпичики 12 деталей']
0.0,1,['4670006850983'],False,product:456784,0.0,[456784],False,0,[],1,['WONDERS-МЛК01'],0,True,,3,False,Деревянная игрушка Мозаика Лучики от Алатойс,1,['Деревянная игрушка Мозаика Лучики от Алатойс']
0.0,1,['4670006853915'],False,product:456812,0.0,[456812],False,0,[],1,['WONDERS-ПЗЛ1503'],0,True,,4,False,Деревянная игрушка - Сортер 'Фигуры,1,"[""Деревянная игрушка - Сортер 'Фигуры""]"
0.0,1,['4670006856817'],False,product:456824,0.0,[456824],False,0,[],1,['WONDERS-ПЗЛ09'],0,True,,17,False,Пазлы детские деревянные для малышей 'Животные' 4 картинки в наборе,1,"[""Пазлы детские деревянные для малышей 'Животные' 4 картинки в наборе""]"
0.0,1,['4670006853595'],False,product:456844,0.0,[456844],False,0,[],1,['WONDERS-МФ0602'],0,False,,0,False,Металлофон 'Совушка' от Алатойс,1,"[""Металлофон 'Совушка' от Алатойс""]"
0.0,1,['4670006853830'],False,product:456852,0.0,[456852],False,0,[],1,['WONDERS-МФ0703'],0,False,,0,False,Металлофон 'Паровозик' 7 планок,1,"[""Металлофон 'Паровозик' 7 планок""]"
0.0,1,['4670006857098'],False,product:456906,0.0,[456906],False,0,[],1,['WONDERS-СОР42'],0,True,,2,False,Деревянная игрушка - Сортер 'Овощи-фрукты',1,"[""Деревянная игрушка - Сортер 'Овощи-фрукты'""]"
0.0,1,['4670006851454'],False,product:457121,0.0,[457121],False,0,[],1,['WONDERS-ЛБ1003'],0,True,,1,False,Лабиринт 'Рыбка',1,"[""Лабиринт 'Рыбка'""]"
0.0,1,['4670006852758'],False,product:487893,0.0,[487893],False,0,[],1,['WONDERS-ПСЧ3003'],0,True,,2,False,Пирамидка Счеты 15 деталей,1,['Пирамидка Счеты 15 деталей']
0.0,1,['4670006854752'],False,product:487917,0.0,[487917],False,0,[],1,['WONDERS-ПСЧ3004'],0,True,,4,False,Развивающая игрушка Пирамидка 'Счеты',1,"[""Развивающая игрушка Пирамидка 'Счеты'""]"
0.0,1,['4670006852901'],False,product:487998,0.0,[487998],False,0,[],1,['WONDERS-ПЗЛ1006'],0,True,,7,False,Сортер деревяный Пазл Автомобили. Развивающая игрушка,1,['Сортер деревяный Пазл Автомобили. Развивающая игрушка']
0.0,1,['4670006854783'],False,product:488061,0.0,[488061],False,0,[],1,['WONDERS-ШБ14'],0,False,,0,False,Шнуровка Паровоз,1,['Шнуровка Паровоз']
0.0,1,['4670006853571'],False,product:490701,0.0,[490701],False,0,[],1,['WONDERS-ББ212'],0,False,,0,False,Бизиборд 'Лукоморье',1,"[""Бизиборд 'Лукоморье'""]"
0.0,1,['1000013242403'],False,product:490720,0.0,[490720],False,0,[],1,['WONDERS-ББ502'],0,True,,1,False,Бизиборд Алатойс 'Учим цифры',1,"[""Бизиборд Алатойс 'Учим цифры'""]"
0.0,1,['1000013243554'],False,product:490766,0.0,[490766],False,0,[],1,['WONDERS-ПЧ3001'],0,False,,0,False,Бизиборд 'Календарь' 250 х 250 х 16 мм,1,"[""Бизиборд 'Календарь' 250 х 250 х 16 мм""]"
0.0,1,['4670006854776'],False,product:494154,0.0,[494154],False,0,[],1,['WONDERS-ШБ13'],0,False,,0,False,Деревянная игрушка- Шнуровка Бабочка,1,['Деревянная игрушка- Шнуровка Бабочка']
0.0,1,['4670006856589'],False,product:494186,0.0,[494186],False,0,[],1,['WONDERS-СОР32'],0,False,,0,False,Деревянная игрушка - Сортер,1,['Деревянная игрушка - Сортер']
0.0,1,['4670006850785'],False,product:494235,0.0,[494235],False,0,[],1,['WONDERS-К2410'],0,False,,0,False,Конструктор Городок 40 деталей наполовину окрашенный с деревянным ящиком в комплекте,1,['Конструктор Городок 40 деталей наполовину окрашенный с деревянным ящиком в комплекте']
0.0,1,['4670006850778'],False,product:494267,0.0,[494267],False,0,[],1,['WONDERS-К2110'],0,False,,0,False,Конструктор Городок 27 деталей наполовину окрашенный,1,['Конструктор Городок 27 деталей наполовину окрашенный']
0.0,1,['4670006853793'],False,product:494348,0.0,[494348],False,0,[],1,['WONDERS-ЧС03'],0,True,,2,False,Бизиборд 'Календарь' от Алатойс,1,"[""Бизиборд 'Календарь' от Алатойс""]"
0.0,1,['1000013635113'],False,product:506842,0.0,[506842],False,0,[],1,['WONDERS-ВВ1742'],0,False,,0,False,Книга для купания и игр в ванной Курочка Ряба 15х15 см,1,['Книга для купания и игр в ванной Курочка Ряба 15х15 см']
0.0,1,['4895136025890'],False,product:506870,0.0,[506870],False,0,[],1,['WONDERS-ВВ2682'],0,True,,3,False,Игровой набор для купания и игр в ванной 'Стаканчики' Bondibon,1,"[""Игровой набор для купания и игр в ванной 'Стаканчики' Bondibon""]"
0.0,1,['4895136022974'],False,product:507101,0.0,[507101],False,0,[],1,['WONDERS-ВВ2432'],0,False,,0,False,Набор игрушек для купания 'Играем в воде' рыбалка. Сачок и три рыбки,1,"[""Набор игрушек для купания 'Играем в воде' рыбалка. Сачок и три рыбки""]"
0.0,1,['1000013641381'],False,product:507123,0.0,[507123],False,0,[],1,['WONDERS-Р96382'],0,True,,7,False,Пазл-сортер для малышей 'Кто где живет' развивающая деревянная игрушка,1,"[""Пазл-сортер для малышей 'Кто где живет' развивающая деревянная игрушка""]"
0.0,3,"['1000013690266', '1000013690273', '1000013690280']",False,product:509533,0.0,[509533],False,0,[],3,"['WONDERS-И59220-ЖЕЛТ', 'WONDERS-И59220-РОЗОВ', 'WONDERS-И59220-ЧЕРН']",0,False,,0,False,Круг надувной Animal с разъемными концами 3-6лет,3,['Круг надувной Animal с разъемными концами 3-6лет']
0.0,3,"['1000013692802', '1000013692819', '4602010102437']",False,product:509659,0.0,[509659],False,0,[],3,"['WONDERS-ИИ59230-БЕЛЫЙ', 'WONDERS-ИИ59230-ЖЕЛТ', 'WONDERS-ИИ59230-СИНИЙ']",0,False,,0,False,Круг надувной для плавания 51 см 3-6лет INTEX,3,['Круг надувной для плавания 51 см 3-6лет INTEX']
0.0,1,['1000013693045'],False,product:507076,0.0,[507076],False,0,[],1,['WONDERS-И58652'],0,False,,0,False,Нарукавники Тропические приятели  INTEX 3-6 лет,1,['Нарукавники Тропические приятели  INTEX 3-6 лет']
0.0,1,['4602010602869'],False,product:510143,0.0,[510143],False,0,[],1,['WONDERS-ВВ2995'],0,False,,0,False,Мыльные пузыри 'Волшебные пузырьки',1,"[""Мыльные пузыри 'Волшебные пузырьки'""]"
0.0,1,['4602010594751'],False,product:512278,0.0,[512278],False,0,[],1,['WONDERS-Н90141'],0,False,,0,False,Радужные мыльные пузыри,1,['Радужные мыльные пузыри']
0.0,2,"['4602010543520', '4602010543537']",False,product:512391,0.0,[512391],False,0,[],2,"['WONDERS-Д1566-РОЗОВ', 'WONDERS-Д1566-ФУКСИЯ']",0,False,,0,False,Набор для создания аксессуаров из бусин пластик,2,['Набор для создания аксессуаров из бусин пластик']
0.0,3,"['1000013998966', '1000013998973', '1000013998980']",False,product:522626,0.0,[522626],False,0,[],3,"['WONDERS-И58221-БЕЛЫЙ', 'WONDERS-И58221-ЗЕЛЕН', 'WONDERS-И58221-РОЗОВ']",0,False,,0,False,Надувной круг для плавания Big Animal 72*66см 3-6 лет,3,['Надувной круг для плавания Big Animal 72*66см 3-6 лет']
0.0,1,['1000014284099'],False,product:534941,0.0,[534941],False,0,[],1,['WONDERS-ВВ3329'],0,False,,0,False,Художник светом / Рисуй светом Набор для рисования в темноте с трафаретами 25х18 см,1,['Художник светом / Рисуй светом Набор для рисования в темноте с трафаретами 25х18 см']
0.0,1,['4670006855698'],False,product:535086,0.0,[535086],False,1,['ЯБЛОЧКО'],1,['WONDERS-ЧС12'],0,True,,16,False,Сортер - Часики. Обучающие часы. Развивающая деревянная игрушка 2 в 1,1,['Сортер - Часики. Обучающие часы. Развивающая деревянная игрушка 2 в 1']
